subject,level,x,y,rotation,time
48540,_level_5,14.300760269165039,14.473770141601563,270,149.5496063232422
48540,_level_5,13.101059913635254,14.485710144042969,273,149.64979553222656
48540,_level_5,11.702580451965332,14.810819625854492,287,149.76620483398438
48540,_level_5,10.323539733886719,15.225359916687012,287,149.88290405273438
48540,_level_5,9.174338340759277,15.570810317993164,287,149.98300170898438
48540,_level_5,8.10261058807373,16.106420516967773,301,150.08309936523438
48540,_level_5,7.166550159454346,16.855499267578125,312,150.1999053955078
48540,_level_5,6.230380058288574,17.604440689086914,305,150.29989624023438
48540,_level_5,4.929335117340088,18.21040916442871,287,150.4163055419922
48540,_level_5,3.7454800605773926,18.378250122070313,270,150.5166015625
48540,_level_5,2.305479049682617,18.378250122070313,270,150.6331024169922
48540,_level_5,0.865478515625,18.378250122070313,270,150.74949645996094
48540,_level_5,-0.5745201110839844,18.378250122070313,270,150.86639404296875
48540,_level_5,-2.0145208835601807,18.378250122070313,270,150.98309326171875
48540,_level_5,-3.2145209312438965,18.378250122070313,270,151.0832977294922
48540,_level_5,-4.414519786834717,18.378250122070313,270,151.19970703125
48540,_level_5,-5.614519119262695,18.378250122070313,270,151.2998046875
48540,_level_5,-7.054518222808838,18.378250122070313,270,151.41639709472656
48540,_level_5,-8.25451946258545,18.378250122070313,270,151.51649475097656
48540,_level_5,-9.694517135620117,18.378250122070313,270,151.63319396972656
48540,_level_5,-11.134519577026367,18.378250122070313,270,151.74969482421875
48540,_level_5,-12.569219589233398,18.459270477294922,279,151.86630249023438
48540,_level_5,-13.753789901733398,18.63006019592285,270,151.9665069580078
48540,_level_5,-15.020059585571289,18.030229568481445,225,152.08290100097656
48540,_level_5,-15.347299575805664,16.890010833740234,185,152.18299865722656
48540,_level_5,-15.347299575805664,15.690010070800781,180,152.283203125
48540,_level_5,-15.347299575805664,14.490019798278809,180,152.39990234375
48540,_level_5,-15.347299575805664,13.050020217895508,180,152.51649475097656
48540,_level_5,-15.347299575805664,11.850020408630371,180,152.6165008544922
48540,_level_5,-15.347299575805664,10.410019874572754,180,152.73300170898438
48540,_level_5,-15.55702018737793,8.993335723876953,197,152.84950256347656
48540,_level_5,-16.07183074951172,7.913169860839844,211,152.94979858398438
