subject,level,object_size,x,y,points,time
7,_level_10,extra small,15,10,446,390.97979736328125
7,_level_10,extra small,20,20,448,391.7279052734375
7,_level_10,extra small,6.5,15,452,393.1075134277344
7,_level_10,extra small,10,15,450,392.8575134277344
7,_level_10,extra small,10,10,454,393.4892883300781
7,_level_10,extra small,15,6.5,456,393.97149658203125
7,_level_10,extra small,10,-1.5,458,394.769287109375
7,_level_10,extra small,10,-5,460,395.0685119628906
7,_level_10,extra small,7.5,-7.5,462,395.36761474609375
7,_level_10,extra small,5,-5,464,395.5506896972656
7,_level_10,extra small,5,-10,466,395.71661376953125
7,_level_10,extra small,7.5,-12.5,468,395.9989929199219
7,_level_10,extra small,5,-15,470,396.3482971191406
7,_level_10,extra small,1.5,-10,472,397.0798034667969
7,_level_10,extra small,10,-10,474,397.810791015625
7,_level_10,extra small,12.5,-12.5,476,398.0602111816406
7,_level_10,extra small,15,-15,478,398.35931396484375
7,_level_10,extra small,10,-18.5,480,398.6253967285156
7,_level_10,extra small,10,-15,482,399.2568054199219
7,_level_10,extra small,15,-10,484,399.8717956542969
7,_level_10,extra small,18.5,-10,486,400.28729248046875
7,_level_10,extra small,12.5,-7.5,488,400.9189147949219
7,_level_10,extra small,15,-5,490,401.15179443359375
7,_level_10,extra small,10,-5,492,401.85009765625
7,_level_10,extra small,5,-5,494,402.4818115234375
7,_level_10,extra small,5,-10,496,402.9804992675781
7,_level_10,extra small,7.5,-7.5,498,403.04681396484375
7,_level_10,extra small,7.5,-12.5,500,403.3125
7,_level_10,extra small,1.5,-10,502,403.72821044921875
7,_level_10,extra small,5,-15,504,404.2601013183594
7,_level_10,extra small,10,-18.5,506,404.8252868652344
7,_level_10,extra small,10,-15,508,405.3077087402344
7,_level_10,extra small,12.5,-12.5,510,405.4242858886719
7,_level_10,extra small,15,-15,512,405.6896057128906
7,_level_10,extra small,10,-10,514,406.4707946777344
7,_level_10,extra small,12.5,-7.5,516,406.7200012207031
7,_level_10,extra small,15,-10,518,406.9028015136719
7,_level_10,extra small,18.5,-10,520,407.2019958496094
7,_level_10,extra small,15,-5,522,407.75048828125
7,_level_10,extra small,10,-1.5,524,408.2655029296875
7,_level_10,extra small,5,-5,526,408.69781494140625
7,_level_10,extra small,7.5,-7.5,528,408.94720458984375
7,_level_10,extra small,7.5,-12.5,530,409.4460144042969
7,_level_10,extra small,5,-10,532,409.56201171875
7,_level_10,extra small,1.5,-10,534,409.8450012207031
7,_level_10,extra small,5,-15,536,410.6426086425781
7,_level_10,extra small,10,-15,538,411.0581970214844
7,_level_10,extra small,10,-18.5,540,411.1247863769531
7,_level_10,extra small,15,-15,542,411.5401916503906
7,_level_10,extra small,15,-10,544,411.9224853515625
7,_level_10,extra small,12.5,-12.5,546,412.0054016113281
7,_level_10,extra small,10,-10,548,412.1885070800781
7,_level_10,extra small,12.5,-7.5,550,412.6211853027344
7,_level_10,extra small,10,-5,552,412.9197998046875
7,_level_10,extra small,15,-5,554,413.5516052246094
7,_level_10,extra small,18.5,-10,556,414.1830139160156
7,_level_10,extra small,7.5,-7.5,558,415.1802978515625
7,_level_10,extra small,5,-10,560,415.4130859375
7,_level_10,extra small,5,-5,562,415.64581298828125
7,_level_10,extra small,10,-1.5,564,416.0780944824219
7,_level_10,extra small,1.5,-10,566,417.3080139160156
7,_level_10,extra small,7.5,-12.5,568,417.8565979003906
7,_level_10,extra small,10,-15,570,418.105712890625
7,_level_10,extra small,10,-18.5,572,418.5712890625
7,_level_10,extra small,5,-15,574,419.0534973144531
7,_level_10,extra small,12.5,-12.5,576,419.7016906738281
7,_level_10,extra small,10,-10,578,419.7677001953125
7,_level_10,extra small,12.5,-7.5,580,420.15020751953125
7,_level_10,extra small,10,-5,582,420.18341064453125
7,_level_10,extra small,15,-5,584,420.4327087402344
7,_level_10,extra small,15,-10,586,420.6654968261719
7,_level_10,extra small,18.5,-10,588,420.7818908691406
7,_level_10,extra small,15,-15,590,421.2638854980469
7,_level_10,extra small,7.5,-7.5,592,422.07830810546875
7,_level_10,extra small,5,-5,594,422.360595703125
7,_level_10,extra small,10,-1.5,596,422.8428955078125
7,_level_10,extra small,1.5,-10,598,424.172607421875
7,_level_10,extra small,5,-10,600,424.4715881347656
7,_level_10,extra small,7.5,-12.5,602,424.6712951660156
7,_level_10,extra small,10,-15,604,425.0201110839844
7,_level_10,extra small,5,-15,606,425.8013916015625
7,_level_10,extra small,10,-18.5,608,426.2669982910156
7,_level_10,extra small,15,-15,610,426.8651123046875
7,_level_10,extra small,12.5,-12.5,612,427.0810852050781
7,_level_10,extra small,10,-10,614,427.3634033203125
7,_level_10,extra small,7.5,-7.5,616,427.6626892089844
7,_level_10,extra small,5,-5,618,427.96319580078125
7,_level_10,extra small,10,-5,620,428.12799072265625
7,_level_10,extra small,12.5,-7.5,622,428.3775939941406
7,_level_10,extra small,15,-10,624,428.677001953125
7,_level_10,extra small,18.5,-10,626,429.0087890625
7,_level_10,extra small,15,-5,628,429.39111328125
7,_level_10,extra small,10,-1.5,630,429.92340087890625
7,_level_10,extra small,1.5,-10,632,431.1034851074219
7,_level_10,extra small,5,-10,634,431.4193115234375
7,_level_10,extra small,7.5,-12.5,636,431.6520080566406
7,_level_10,extra small,12.5,-12.5,638,432.1005859375
7,_level_10,extra small,10,-15,640,432.1671142578125
7,_level_10,extra small,10,-18.5,642,432.44970703125
7,_level_10,extra small,5,-15,644,432.981689453125
7,_level_10,extra small,10,-10,646,433.5635986328125
7,_level_10,extra small,15,-15,648,433.9794006347656
7,_level_10,extra small,18.5,-10,650,434.6271057128906
7,_level_10,extra small,15,-10,652,435.059814453125
7,_level_10,extra small,12.5,-7.5,654,435.1427917480469
7,_level_10,extra small,10,-5,656,435.4082946777344
7,_level_10,extra small,5,-5,658,435.8573913574219
7,_level_10,extra small,7.5,-7.5,660,436.0069885253906
7,_level_10,extra small,10,-1.5,662,436.6885070800781
7,_level_10,extra small,15,-5,664,437.3033142089844
7,_level_10,extra small,5,-10,666,438.2508850097656
7,_level_10,extra small,1.5,-10,668,438.3670959472656
7,_level_10,extra small,5,-15,670,438.7828063964844
7,_level_10,extra small,7.5,-12.5,672,438.8992004394531
7,_level_10,extra small,10,-10,674,439.1648864746094
7,_level_10,extra small,12.5,-12.5,676,439.5474853515625
7,_level_10,extra small,15,-15,678,439.79669189453125
7,_level_10,extra small,10,-18.5,680,440.2450866699219
7,_level_10,extra small,10,-15,682,440.9599914550781
7,_level_10,extra small,15,-10,684,441.5083923339844
7,_level_10,extra small,18.5,-10,686,441.8905944824219
7,_level_10,extra small,12.5,-7.5,688,442.4725036621094
7,_level_10,extra small,10,-5,690,442.9049072265625
7,_level_10,extra small,10,-1.5,692,443.0213928222656
7,_level_10,extra small,5,-5,694,443.4700012207031
7,_level_10,extra small,7.5,-7.5,696,443.6693115234375
7,_level_10,extra small,5,-10,698,444.00201416015625
7,_level_1,extra small,-15,-6.5,0,449.819091796875
7,_level_1,extra small,-15,-10,2,450.168701171875
7,_level_1,extra small,-12.5,-12.5,4,450.4173889160156
7,_level_1,extra small,-10,-10,6,450.8664855957031
7,_level_1,extra small,-6.5,-15,8,451.2991027832031
7,_level_1,extra small,-10,-15,10,451.4812927246094
7,_level_1,extra small,-15,-15,12,451.9305114746094
7,_level_1,extra small,-20,-15,14,452.3456115722656
7,_level_1,extra small,-23.5,-15,16,452.6452941894531
7,_level_1,extra small,-20,-10,18,453.027587890625
7,_level_1,extra small,-17.5,-12.5,20,453.4425964355469
7,_level_1,extra small,-17.5,-17.5,22,453.8418884277344
7,_level_1,extra small,-20,-20,24,454.14068603515625
7,_level_1,extra small,-15,-20,26,454.6064147949219
7,_level_1,extra small,-15,-23.5,28,454.705810546875
7,_level_1,extra small,-10,-20,30,455.38720703125
7,_level_1,extra small,-12.5,-17.5,32,455.6200866699219
7,_level_1,extra small,-12.5,-12.5,34,456.2850036621094
7,_level_1,extra small,-15,-10,36,456.3179016113281
7,_level_1,extra small,-15,-6.5,38,456.650390625
7,_level_1,extra small,-10,-10,40,457.18218994140625
7,_level_1,extra small,-10,-15,42,457.63189697265625
7,_level_1,extra small,-6.5,-15,44,457.9303894042969
7,_level_1,extra small,6.5,-15,46,458.9773864746094
7,_level_1,extra small,10,-15,48,459.30999755859375
7,_level_1,extra small,12.5,-17.5,50,459.55938720703125
7,_level_1,extra small,10,-20,52,459.7921142578125
7,_level_1,extra small,15,-20,54,460.34039306640625
7,_level_1,extra small,17.5,-17.5,56,460.673095703125
7,_level_1,extra small,20,-20,58,460.9393005371094
7,_level_1,extra small,23.5,-15,60,461.5707092285156
7,_level_1,extra small,17.5,-12.5,62,462.10260009765625
7,_level_1,extra small,12.5,-12.5,64,462.5513000488281
7,_level_1,extra small,10,-10,66,462.78399658203125
7,_level_1,extra small,-6.5,-15,68,464.32989501953125
7,_level_1,extra small,-10,-15,70,464.6130065917969
7,_level_1,extra small,-15,-15,72,465.0444030761719
7,_level_1,extra small,-20,-15,74,465.45989990234375
7,_level_1,extra small,-23.5,-15,76,465.74261474609375
7,_level_1,extra small,-20,-20,78,466.10809326171875
7,_level_1,extra small,-15,-20,80,466.5403137207031
7,_level_1,extra small,-12.5,-17.5,82,466.7900085449219
7,_level_1,extra small,-10,-20,84,467.1383972167969
7,_level_1,extra small,-15,-23.5,86,467.5710144042969
7,_level_1,extra small,-17.5,-17.5,88,468.0863037109375
7,_level_1,extra small,-17.5,-12.5,90,468.501708984375
7,_level_1,extra small,-20,-10,92,468.7677917480469
7,_level_1,extra small,-15,-6.5,94,469.1496887207031
7,_level_1,extra small,-15,-10,96,469.55859375
7,_level_1,extra small,-12.5,-12.5,98,469.6482849121094
7,_level_1,extra small,-6.5,-15,100,470.27978515625
7,_level_1,extra small,-10,-15,102,470.4129943847656
7,_level_1,extra small,-15,-15,104,470.8619079589844
7,_level_1,extra small,-20,-15,106,471.2608947753906
7,_level_1,extra small,-23.5,-15,108,471.559814453125
7,_level_1,extra small,-20,-20,110,472.2416076660156
7,_level_1,extra small,-15,-20,112,472.7239990234375
7,_level_1,extra small,-12.5,-17.5,114,473.006103515625
7,_level_1,extra small,-10,-20,116,473.20550537109375
7,_level_1,extra small,-15,-23.5,118,473.5046081542969
7,_level_1,extra small,-17.5,-17.5,120,474.1860046386719
7,_level_1,extra small,-17.5,-12.5,122,474.6015930175781
7,_level_1,extra small,-20,-10,124,474.8511047363281
7,_level_1,extra small,-15,-6.5,126,475.3493957519531
7,_level_1,extra small,-15,-10,128,475.58209228515625
7,_level_1,extra small,-12.5,-12.5,130,475.83160400390625
7,_level_1,extra small,-10,-10,132,475.9309997558594
7,_level_1,extra small,-6.5,-15,134,476.4461975097656
7,_level_1,extra small,-10,-15,136,476.6127014160156
7,_level_1,extra small,-15,-15,138,477.0450134277344
7,_level_1,extra small,-20,-15,140,477.4607849121094
7,_level_1,extra small,-23.5,-15,142,477.7432861328125
7,_level_1,extra small,-20,-20,144,478.2585144042969
7,_level_1,extra small,-15,-20,146,478.72369384765625
7,_level_1,extra small,-12.5,-17.5,148,479.022705078125
7,_level_1,extra small,-10,-20,150,479.28900146484375
7,_level_1,extra small,-15,-23.5,152,479.9368896484375
7,_level_1,extra small,-17.5,-17.5,154,480.502197265625
7,_level_1,extra small,-17.5,-12.5,156,480.91790771484375
7,_level_1,extra small,-20,-10,158,481.2502136230469
7,_level_1,extra small,-15,-6.5,160,481.681884765625
7,_level_1,extra small,-15,-10,162,481.9815979003906
7,_level_1,extra small,-12.5,-12.5,164,482.1972961425781
7,_level_1,extra small,-10,-10,166,482.2477111816406
7,_level_1,extra small,-6.5,-15,168,483.0284118652344
7,_level_1,extra small,-10,-15,170,483.2615051269531
7,_level_1,extra small,-15,-15,172,483.71051025390625
7,_level_1,extra small,-20,-15,174,484.1260986328125
7,_level_1,extra small,-23.5,-15,176,484.4247131347656
7,_level_1,extra small,-20,-20,178,485.3890075683594
7,_level_1,extra small,-15,-20,180,485.8208923339844
7,_level_1,extra small,-12.5,-17.5,182,486.0704040527344
7,_level_1,extra small,-10,-20,184,486.36981201171875
7,_level_1,extra small,-15,-23.5,186,486.8517150878906
7,_level_1,extra small,-17.5,-17.5,188,487.4497985839844
7,_level_1,extra small,-17.5,-12.5,190,487.84869384765625
7,_level_1,extra small,-15,-6.5,192,488.5636901855469
7,_level_1,extra small,-15,-10,194,488.8128967285156
7,_level_1,extra small,-20,-10,196,489.3279113769531
7,_level_1,extra small,-10,-10,198,490.09228515625
7,_level_1,extra small,-10,-15,200,490.4577941894531
7,_level_1,extra small,-6.5,-15,202,490.8074035644531
7,_level_1,extra small,-12.5,-12.5,204,491.3393859863281
7,_level_1,extra small,-15,-15,206,491.5386962890625
7,_level_1,extra small,-20,-15,208,492.00408935546875
7,_level_1,extra small,-23.5,-15,210,492.3037109375
7,_level_1,extra small,-20,-20,212,492.86859130859375
7,_level_1,extra small,-17.5,-17.5,214,493.21771240234375
7,_level_1,extra small,-12.5,-17.5,216,493.9324035644531
7,_level_1,extra small,-10,-20,218,494.131591796875
7,_level_1,extra small,-15,-23.5,220,494.53070068359375
7,_level_1,extra small,-15,-20,222,495.2289123535156
7,_level_1,extra small,-17.5,-12.5,224,495.927001953125
7,_level_1,extra small,-15,-10,226,496.0928039550781
7,_level_1,extra small,-15,-6.5,228,496.5087890625
7,_level_1,extra small,-12.5,-12.5,230,496.9574890136719
7,_level_1,extra small,-10,-15,232,497.289794921875
7,_level_1,extra small,-10,-10,234,497.4223937988281
7,_level_1,extra small,-6.5,-15,236,498.4034118652344
7,_level_1,extra small,-12.5,-17.5,238,498.9518127441406
7,_level_1,extra small,-15,-15,240,499.0516052246094
7,_level_1,extra small,-20,-15,242,499.4671936035156
7,_level_1,extra small,-23.5,-15,244,499.7497863769531
7,_level_1,extra small,-20,-10,246,500.2654113769531
7,_level_1,extra small,-17.5,-12.5,248,500.9462890625
7,_level_1,extra small,-17.5,-17.5,250,501.02960205078125
7,_level_1,extra small,-20,-20,252,501.24560546875
7,_level_1,extra small,-15,-23.5,254,501.6445007324219
7,_level_1,extra small,-10,-20,256,502.2596130371094
7,_level_1,extra small,-15,-20,258,502.65850830078125
7,_level_1,extra small,-10,-15,260,503.4732971191406
7,_level_1,extra small,-10,-10,262,503.9049072265625
7,_level_1,extra small,-15,-10,264,504.22100830078125
7,_level_1,extra small,-15,-6.5,266,504.5368957519531
7,_level_1,extra small,-12.5,-12.5,268,505.118408203125
7,_level_1,extra small,-15,-15,270,505.5672912597656
7,_level_1,extra small,-12.5,-17.5,272,505.85009765625
7,_level_1,extra small,-6.5,-15,274,506.54779052734375
7,_level_1,extra small,-17.5,-17.5,276,507.5780029296875
7,_level_1,extra small,-23.5,-15,278,508.1770935058594
7,_level_1,extra small,-20,-15,280,508.4093017578125
7,_level_1,extra small,-17.5,-12.5,282,508.62548828125
7,_level_1,extra small,-20,-10,284,508.9248962402344
7,_level_1,extra small,-20,-20,286,510.1875915527344
7,_level_1,extra small,-15,-20,288,510.5704040527344
7,_level_1,extra small,-15,-23.5,290,510.8861083984375
7,_level_1,extra small,-10,-20,292,511.60089111328125
7,_level_1,extra small,-10,-15,294,512.03289794921875
7,_level_1,extra small,-12.5,-17.5,296,512.08282470703125
7,_level_1,extra small,-12.5,-12.5,298,512.265380859375
7,_level_1,extra small,-15,-10,300,512.5482177734375
7,_level_1,extra small,-15,-10,302,512.56500244140625
7,_level_1,extra small,-15,-6.5,304,512.88067626953125
7,_level_1,extra small,-10,-10,306,513.42889404296875
7,_level_1,extra small,-6.5,-15,308,513.94427490234375
7,_level_1,extra small,-17.5,-17.5,310,514.99139404296875
7,_level_1,extra small,-20,-15,312,515.20758056640625
7,_level_1,extra small,-23.5,-15,314,515.5067138671875
7,_level_1,extra small,-20,-10,316,516.07208251953125
7,_level_1,extra small,-17.5,-12.5,318,516.3876953125
7,_level_1,extra small,-20,-20,320,517.0689697265625
7,_level_1,extra small,-15,-20,322,517.385009765625
7,_level_1,extra small,-15,-23.5,324,517.45208740234375
7,_level_1,extra small,-12.5,-17.5,326,517.76690673828125
7,_level_1,extra small,-10,-20,328,517.81671142578125
7,_level_1,extra small,-15,-15,330,518.731201171875
7,_level_1,extra small,-12.5,-12.5,332,518.94720458984375
7,_level_1,extra small,-10,-10,334,519.29669189453125
7,_level_1,extra small,-15,-6.5,336,519.878173828125
7,_level_1,extra small,-15,-10,338,520.1444091796875
7,_level_1,extra small,-6.5,-15,340,521.00848388671875
7,_level_1,extra small,-10,-15,342,521.22418212890625
7,_level_1,extra small,-17.5,-17.5,344,521.872314453125
7,_level_1,extra small,-20,-15,346,522.205322265625
7,_level_1,extra small,-23.5,-15,348,522.404296875
7,_level_1,extra small,-20,-10,350,523.28558349609375
7,_level_1,extra small,-17.5,-12.5,352,523.5181884765625
7,_level_1,extra small,-20,-20,354,524.08319091796875
7,_level_1,extra small,-15,-20,356,524.43231201171875
7,_level_1,extra small,-10,-20,358,525.41302490234375
7,_level_1,extra small,-15,-23.5,360,525.81201171875
7,_level_1,extra small,-12.5,-17.5,362,526.7926025390625
7,_level_1,extra small,-15,-15,364,527.05841064453125
7,_level_1,extra small,-15,-10,366,527.557373046875
7,_level_1,extra small,-15,-6.5,368,527.8397216796875
7,_level_1,extra small,-10,-10,370,528.42108154296875
7,_level_1,extra small,-12.5,-12.5,372,528.63739013671875
7,_level_1,extra small,-10,-15,374,528.87017822265625
7,_level_1,extra small,-6.5,-15,376,529.10302734375
7,_level_1,extra small,-15,-20,378,530.05029296875
7,_level_1,extra small,-20,-20,380,530.44921875
7,_level_1,extra small,-20,-20,382,530.465576171875
7,_level_1,extra small,-20,-15,384,531.197021484375
7,_level_1,extra small,-20,-10,386,531.67950439453125
7,_level_1,extra small,-17.5,-12.5,388,532.01177978515625
7,_level_1,extra small,-23.5,-15,390,532.42718505859375
7,_level_1,extra small,-15,-15,392,533.19158935546875
7,_level_1,extra small,-12.5,-17.5,394,533.42462158203125
7,_level_1,extra small,-10,-20,396,533.723876953125
7,_level_1,extra small,-15,-23.5,398,534.13897705078125
7,_level_1,extra small,-10,-15,400,535.003173828125
7,_level_1,extra small,-6.5,-15,402,535.136474609375
7,_level_1,extra small,-12.5,-12.5,404,535.5850830078125
7,_level_1,extra small,-15,-10,406,535.96759033203125
7,_level_1,extra small,-15,-6.5,408,536.2998046875
7,_level_1,extra small,-10,-10,410,536.83160400390625
7,_level_1,extra small,-17.5,-12.5,412,537.6798095703125
7,_level_1,extra small,-20,-10,414,537.97900390625
7,_level_1,extra small,-23.5,-15,416,538.5604248046875
7,_level_1,extra small,-20,-15,418,538.859375
7,_level_1,extra small,-15,-15,420,539.29229736328125
7,_level_1,extra small,-12.5,-17.5,422,539.54180908203125
7,_level_1,extra small,-10,-20,424,539.85699462890625
7,_level_1,extra small,-15,-23.5,426,540.388916015625
7,_level_1,extra small,-15,-20,428,540.58807373046875
7,_level_1,extra small,-20,-20,432,540.8375244140625
7,_level_1,extra small,-20,-20,430,540.8375244140625
7,_level_1,extra small,-12.5,-12.5,434,541.65228271484375
7,_level_1,extra small,-10,-15,436,541.86798095703125
7,_level_1,extra small,-6.5,-15,438,542.1668701171875
7,_level_1,extra small,-10,-10,440,542.58282470703125
7,_level_1,extra small,-15,-10,442,543.132080078125
7,_level_1,extra small,-15,-6.5,444,543.19830322265625
7,_level_1,extra small,-20,-10,446,543.64617919921875
7,_level_1,extra small,-17.5,-12.5,448,543.97918701171875
7,_level_1,extra small,-20,-15,450,544.14520263671875
7,_level_1,extra small,-23.5,-15,452,544.44427490234375
7,_level_1,extra small,-15,-15,454,545.3262939453125
7,_level_1,extra small,-12.5,-17.5,456,545.60821533203125
7,_level_1,extra small,-10,-20,458,545.906982421875
7,_level_1,extra small,-15,-20,460,546.33929443359375
7,_level_1,extra small,-17.5,-17.5,462,546.638427734375
7,_level_1,extra small,-20,-20,464,546.98760986328125
7,_level_1,extra small,-15,-23.5,466,547.61932373046875
7,_level_1,extra small,-6.5,-15,468,548.66619873046875
7,_level_1,extra small,-10,-15,470,549.165283203125
7,_level_1,extra small,-12.5,-12.5,472,549.281005859375
7,_level_1,extra small,-10,-10,474,549.39788818359375
7,_level_1,extra small,-15,-6.5,476,550.162109375
7,_level_1,extra small,-20,-10,478,550.6439208984375
7,_level_1,extra small,-17.5,-12.5,480,550.909912109375
7,_level_1,extra small,-15,-10,482,551.3087158203125
7,_level_1,extra small,-23.5,-15,484,552.372802734375
7,_level_1,extra small,-20,-15,486,552.522216796875
7,_level_1,extra small,-15,-15,488,552.97100830078125
7,_level_1,extra small,-10,-20,490,553.71929931640625
7,_level_1,extra small,-15,-20,492,554.06817626953125
7,_level_1,extra small,-17.5,-17.5,494,554.3173828125
7,_level_1,extra small,-20,-20,496,554.5504150390625
7,_level_1,extra small,-15,-23.5,498,555.049072265625
7,_level_1,extra small,-12.5,-17.5,500,555.8466796875
7,_level_1,extra small,-10,-15,502,556.0631103515625
7,_level_1,extra small,-6.5,-15,504,556.32867431640625
7,_level_1,extra small,-10,-10,506,556.910400390625
7,_level_1,extra small,-12.5,-12.5,508,557.15972900390625
7,_level_1,extra small,-15,-10,510,557.4921875
7,_level_1,extra small,-20,-10,512,557.99072265625
7,_level_1,extra small,-17.5,-12.5,514,558.340087890625
7,_level_1,extra small,-15,-6.5,516,558.92156982421875
7,_level_1,extra small,-23.5,-15,518,560.18487548828125
7,_level_1,extra small,-20,-15,520,560.56719970703125
7,_level_1,extra small,-17.5,-17.5,522,560.74969482421875
7,_level_1,extra small,-15,-15,524,560.9661865234375
7,_level_1,extra small,-12.5,-17.5,526,561.24847412109375
7,_level_1,extra small,-10,-20,528,561.5479736328125
7,_level_1,extra small,-15,-20,530,561.7802734375
7,_level_1,extra small,-15,-23.5,532,561.86376953125
7,_level_1,extra small,-20,-20,534,562.21258544921875
7,_level_1,extra small,-10,-15,536,563.326171875
7,_level_1,extra small,-6.5,-15,538,563.6588134765625
7,_level_1,extra small,-10,-10,540,564.40692138671875
7,_level_1,extra small,-12.5,-12.5,542,564.70599365234375
7,_level_1,extra small,-17.5,-12.5,544,565.13787841796875
7,_level_1,extra small,-20,-10,546,565.4036865234375
7,_level_1,extra small,-15,-6.5,548,565.885986328125
7,_level_1,extra small,-15,-10,550,566.78350830078125
7,_level_1,extra small,-15,-15,552,567.1326904296875
7,_level_1,extra small,-17.5,-17.5,554,567.34857177734375
7,_level_1,extra small,-20,-15,556,567.39862060546875
7,_level_1,extra small,-23.5,-15,558,567.7310791015625
7,_level_1,extra small,-20,-20,560,568.46209716796875
7,_level_1,extra small,-15,-20,562,568.911376953125
7,_level_1,extra small,-15,-23.5,564,569.1605224609375
7,_level_1,extra small,-10,-20,566,569.443115234375
7,_level_1,extra small,-12.5,-17.5,568,569.69207763671875
7,_level_1,extra small,-10,-15,570,569.9248046875
7,_level_1,extra small,-6.5,-15,572,570.22430419921875
7,_level_1,extra small,-10,-10,574,570.7230224609375
7,_level_1,extra small,-12.5,-12.5,576,570.988525390625
7,_level_1,extra small,-17.5,-12.5,578,571.58721923828125
7,_level_1,extra small,-20,-10,580,571.86920166015625
7,_level_1,extra small,-15,-6.5,582,572.40179443359375
7,_level_1,extra small,-15,-10,584,572.8170166015625
7,_level_1,extra small,-15,-15,586,573.1829833984375
7,_level_1,extra small,-17.5,-17.5,588,573.548583984375
7,_level_1,extra small,-20,-15,590,573.7979736328125
7,_level_1,extra small,-20,-20,592,574.41278076171875
7,_level_1,extra small,-23.5,-15,594,575.077392578125
7,_level_1,extra small,-15,-20,596,576.0084228515625
7,_level_1,extra small,-15,-23.5,598,576.29107666015625
7,_level_1,extra small,-10,-20,600,576.80621337890625
7,_level_1,extra small,-12.5,-17.5,602,577.03851318359375
7,_level_1,extra small,-10,-15,604,577.33807373046875
7,_level_1,extra small,-6.5,-15,606,577.67059326171875
7,_level_1,extra small,-10,-10,608,578.06951904296875
7,_level_1,extra small,-12.5,-12.5,610,578.30230712890625
7,_level_1,extra small,-15,-15,612,578.5855712890625
7,_level_1,extra small,-17.5,-12.5,614,578.75079345703125
7,_level_1,extra small,-20,-10,616,579
7,_level_1,extra small,-15,-6.5,618,579.4320068359375
7,_level_1,extra small,-15,-10,620,580.03070068359375
7,_level_1,extra small,-20,-15,622,580.530029296875
7,_level_1,extra small,-17.5,-17.5,624,580.77886962890625
7,_level_1,extra small,-20,-20,626,581.17767333984375
7,_level_1,extra small,-23.5,-15,628,581.62640380859375
7,_level_1,extra small,-15,-20,630,582.50738525390625
7,_level_1,extra small,-15,-23.5,632,582.7896728515625
7,_level_1,extra small,-10,-20,634,583.40478515625
7,_level_1,extra small,-12.5,-17.5,636,583.63751220703125
7,_level_1,extra small,-10,-15,638,583.88671875
7,_level_1,extra small,-6.5,-15,640,584.25262451171875
7,_level_1,extra small,-10,-10,642,585.0670166015625
7,_level_1,extra small,-12.5,-12.5,644,585.28302001953125
7,_level_1,extra small,-15,-15,646,585.5823974609375
7,_level_1,extra small,-17.5,-12.5,648,585.881591796875
7,_level_1,extra small,-20,-10,650,586.18017578125
7,_level_1,extra small,-15,-6.5,652,586.64599609375
7,_level_1,extra small,-15,-10,654,587.12799072265625
7,_level_1,extra small,-20,-15,656,587.7095947265625
7,_level_1,extra small,-23.5,-15,658,588.04217529296875
7,_level_1,extra small,-20,-20,660,588.6405029296875
7,_level_1,extra small,-17.5,-17.5,662,588.923095703125
7,_level_1,extra small,-15,-20,664,589.30560302734375
7,_level_1,extra small,-12.5,-17.5,666,589.33868408203125
7,_level_1,extra small,-15,-23.5,668,589.72100830078125
7,_level_1,extra small,-10,-20,670,590.285888671875
7,_level_1,extra small,-10,-15,672,590.71820068359375
7,_level_1,extra small,-10,-10,674,591.21710205078125
7,_level_1,extra small,-12.5,-12.5,676,591.5830078125
7,_level_1,extra small,-15,-15,678,591.8656005859375
7,_level_1,extra small,-17.5,-12.5,680,592.09747314453125
7,_level_1,extra small,-20,-10,682,592.38037109375
7,_level_1,extra small,-15,-6.5,684,592.8458251953125
7,_level_1,extra small,-15,-10,686,593.12921142578125
7,_level_1,extra small,-6.5,-15,688,593.9429931640625
7,_level_1,extra small,-20,-15,690,594.98980712890625
7,_level_1,extra small,-23.5,-15,692,595.2886962890625
7,_level_1,extra small,-20,-20,694,595.837890625
7,_level_1,extra small,-17.5,-17.5,696,596.08697509765625
7,_level_1,extra small,-15,-20,698,596.26959228515625
7,_level_1,extra small,-17.5,-17.5,700,601.10650634765625
7,_level_1,extra small,-15,-20,702,601.28948974609375
7,_level_5,extra small,-10,-5,0,606.42547607421875
7,_level_5,extra small,-10,-1.5,2,606.79107666015625
7,_level_5,extra small,-5,-5,4,607.20611572265625
7,_level_5,extra small,-5,-10,6,607.62188720703125
7,_level_5,extra small,-7.5,-7.5,8,607.68829345703125
7,_level_5,extra small,-1.5,-10,10,608.12091064453125
7,_level_5,extra small,-5,-15,12,608.20379638671875
7,_level_5,extra small,-10,-15,14,608.669189453125
7,_level_5,extra small,-12.5,-12.5,16,608.918701171875
7,_level_5,extra small,-15,-10,18,609.201171875
7,_level_5,extra small,-15,-5,20,609.6663818359375
7,_level_5,extra small,-12.5,-7.5,22,609.7659912109375
7,_level_5,extra small,-10,-18.5,24,610.7965087890625
7,_level_5,extra small,-15,-15,26,611.27880859375
7,_level_5,extra small,-18.5,-10,28,611.8272705078125
7,_level_5,extra small,-10,-10,30,612.49188232421875
7,_level_5,extra small,-7.5,-12.5,32,612.79150390625
7,_level_5,extra small,-5,-10,34,613.00750732421875
7,_level_5,extra small,-7.5,-7.5,36,613.28997802734375
7,_level_5,extra small,-5,-5,38,613.4727783203125
7,_level_5,extra small,-10,-1.5,40,614.006103515625
7,_level_5,extra small,-10,-5,42,614.2041015625
7,_level_5,extra small,-15,-10,44,614.78582763671875
